Device,Constraint,Timeout,MER,SL,BC
1010/9000|fd34::0017:0d00:0030:e3ca,0.4,823.81,0.45238095238095233,16.83,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.5,824.11,0.3571428571428571,16.88,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.6,824.31,0.29931972789115646,16.95,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.7,824.61,0.23469387755102045,17.08,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.8,825.31,0.1768707482993197,17.5,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.9,830.01,0.09183673469387754,21.19,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,1.0,830.01,0.0,112.71,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.1,54.13,0.7851985559566788,1.47,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.2,54.63,0.6717057761732852,1.24,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.3,54.93,0.5403880866425993,1.17,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.4,55.13,0.4375,1.17,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.5,55.33,0.3052797833935018,1.22,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.6,55.73,0.1820848375451264,1.43,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.7,56.63,0.07355595667870041,2.12,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.8,57.53,0.033619133574007254,2.93,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.9,59.53,0.014214801444043301,4.85,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,1.0,59.53,0.0,39.68,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.1,834.65,0.7689655172413793,6.39,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.2,834.95,0.6241379310344828,6.26,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.3,835.05,0.6,6.24,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.4,835.15,0.5,6.23,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.5,835.25,0.4137931034482759,6.24,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.6,835.45,0.29655172413793107,6.29,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.7,835.75,0.17586206896551726,6.44,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.8,835.95,0.08620689655172409,6.58,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.9,836.15,0.04137931034482756,6.75,0.0
1010/9000|fd34::0017:0d00:0030:e69f,1.0,836.15,0.0,762.61,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.1,111.26,0.6141304347826086,0.4,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.2,111.36,0.5226449275362319,0.38,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.3,111.46,0.3319746376811594,0.39,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.4,111.46,0.3319746376811594,0.39,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.5,111.46,0.3319746376811594,0.39,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.6,111.66,0.1843297101449275,0.5,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.7,111.86,0.07925724637681164,0.65,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.8,112.06,0.040760869565217406,0.83,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.9,112.26,0.021286231884057982,1.01,0.0
3302/5500|fd34::0017:0d00:0030:e69f,1.0,112.26,0.0,94.11,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.1,820.85,0.7205387205387206,0.87,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.2,821.15,0.5892255892255892,0.78,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.3,821.35,0.4882154882154882,0.76,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.4,821.55,0.41414141414141414,0.78,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.5,821.65,0.367003367003367,0.8,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.6,822.05,0.23905723905723908,0.95,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.7,822.35,0.13468013468013473,1.12,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.8,822.65,0.101010101010101,1.36,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.9,823.35,0.043771043771043794,1.96,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,1.0,823.35,0.0,4.25,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.1,109.25,0.7230215827338129,0.63,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.2,109.35,0.670863309352518,0.59,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.3,109.45,0.5544064748201438,0.57,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.4,109.65,0.3718525179856115,0.59,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.5,109.85,0.260341726618705,0.67,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.6,110.05,0.1663669064748201,0.79,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.7,110.25,0.1236510791366906,0.93,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.8,110.55,0.04991007194244601,1.17,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.9,111.05,0.021582733812949617,1.64,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,1.0,111.05,0.0,103.33,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.1,816.67,0.8581081081081081,9.13,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.2,817.27,0.7162162162162162,8.78,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.3,817.47,0.6486486486486487,8.7,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.4,817.87,0.4898648648648649,8.64,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.5,818.17,0.3817567567567568,8.68,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.6,818.37,0.31756756756756754,8.73,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.7,818.57,0.2533783783783784,8.82,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.8,818.97,0.1385135135135135,9.06,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.9,819.77,0.060810810810810856,9.7,0.0
1010/9000|fd34::0017:0d00:0030:e72d,1.0,819.77,0.0,689.95,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.1,108.5,0.7562836624775584,1.21,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.2,108.8,0.6333034111310593,1.09,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.3,108.9,0.5964991023339318,1.06,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.4,109.1,0.45152603231597843,1.05,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.5,109.3,0.33931777378815076,1.09,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.6,109.6,0.22127468581687615,1.22,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.7,109.9,0.14362657091561937,1.41,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.8,110.4,0.055655296229802476,1.82,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.9,110.9,0.027378815080789987,2.28,0.0
3303/5702|fd34::0017:0d00:0030:e72d,1.0,110.9,0.0,90.74,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.1,812.47,0.8209459459459459,33.82,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.2,813.37,0.7297297297297297,33.29,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.3,813.87,0.6385135135135135,33.09,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.4,814.27,0.5236486486486487,33.02,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.5,814.87,0.3783783783783784,33.09,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.6,815.47,0.2601351351351351,33.3,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.7,816.47,0.18243243243243246,33.87,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.8,913.67,0.09459459459459463,104.68,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.9,928.07,0.04391891891891897,117.23,0.0
1010/9000|fd34::0017:0d00:0030:e947,1.0,928.07,0.0,337.66,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.1,53.42,0.7103509551310528,3.31,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.2,53.72,0.6446023989338072,3.2,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.3,54.02,0.5664149266992448,3.14,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.4,54.22,0.5137716570413149,3.12,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.5,54.72,0.3709462461128388,3.18,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.6,56.42,0.12594402487783207,4.13,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.7,58.52,0.05464238116392717,5.88,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.8,62.02,0.022878720568636157,9.14,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.9,72.32,0.009107063527321158,19.16,0.0
3303/5702|fd34::0017:0d00:0030:e947,1.0,72.32,0.0,515.49,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.1,761.24,0.8717948717948718,199.05,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.2,833.34,0.7692307692307692,147.67,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.3,834.54,0.6080586080586081,147.19,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.4,837.04,0.3772893772893773,147.32,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.5,911.04,0.28937728937728935,169.48,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.6,914.84,0.21978021978021978,171.34,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.7,917.54,0.16849816849816845,172.97,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.8,937.94,0.09890109890109888,188.08,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.9,960.64,0.05128205128205132,207.22,0.0
1010/9000|fd34::0017:0d00:0030:e95e,1.0,960.64,0.0,5699.72,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.1,8.11,0.7480040120361083,2.33,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.2,8.71,0.6319358074222667,2.09,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.3,9.91,0.32649949849548643,2.09,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.4,12.11,0.08164493480441326,3.51,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.5,15.81,0.025596790371113287,6.88,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.6,18.11,0.01717151454363086,9.08,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.7,20.71,0.012276830491474433,11.61,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.8,24.31,0.00854563691073218,15.14,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.9,29.61,0.006098294884653965,20.36,0.0
9803/9805|fd34::0017:0d00:0030:e95e,1.0,29.61,0.0,382.31,0.0
