Device,Constraint,Timeout,MER,SL,BC
1010/9000|fd34::0017:0d00:0030:e3a0,0.5,216.15,0.03741886216113022,121.46,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.6,216.15,0.03741886216113022,121.46,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.7,216.25,0.026727758686521552,121.55,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.8,217.35,0.013745704467353903,122.6,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.9,218.15,0.005345551737304333,123.38,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,1.0,218.15,0.0053,123.38,0.1321429
3303/5702|fd34::0017:0d00:0030:e3a0,0.1,214.97,0.11688311688311692,120.56,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.2,215.27,0.10656990068754779,120.8,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.3,216.07,0.08135981665393432,121.45,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.4,216.17,0.03323147440794505,121.53,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.5,216.17,0.03323147440794505,121.53,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.6,216.17,0.03323147440794505,121.53,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.7,216.17,0.03323147440794505,121.53,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.8,217.27,0.01680672268907568,122.57,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.9,217.77,0.009549274255156615,123.06,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,1.0,217.77,0.0095,123.06,0.1576022
1010/9000|fd34::0017:0d00:0030:e3ca,0.1,218.21,0.10981761738455564,122.45,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.2,218.71,0.10399689561505632,122.84,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.3,219.41,0.09157935584012422,123.4,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.4,220.01,0.07760962359332557,123.9,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.5,220.11,0.0391928599146294,123.99,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.6,220.11,0.0391928599146294,123.99,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.7,221.21,0.026387272021730745,125.01,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.8,221.41,0.01668606907256498,125.2,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.9,222.51,0.0093131548311991,126.27,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,1.0,222.51,0.0093,126.27,0.1529459
9803/9805|fd34::0017:0d00:0030:e3ca,0.1,218.1,0.11657629744384201,122.58,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.2,218.7,0.10689388071262584,123.04,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.3,218.8,0.09914794732765297,123.12,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.4,220.0,0.07900852052672347,124.11,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.5,220.1,0.043377226955848225,124.2,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.6,220.1,0.043377226955848225,124.2,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.7,221.2,0.02865995352439965,125.21,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.8,221.4,0.016266460108443015,125.4,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.9,222.6,0.008133230054221507,126.57,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,1.0,222.6,0.0081,126.57,0.1570681
1010/9000|fd34::0017:0d00:0030:e69f,0.1,221.37,0.12165354330708666,124.17,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.2,222.07,0.07401574803149602,124.72,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.3,222.07,0.07401574803149602,124.72,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.4,222.27,0.07086614173228345,124.89,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.5,222.37,0.057480314960629886,124.97,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.6,222.37,0.057480314960629886,124.97,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.7,224.07,0.027952755905511828,126.51,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.8,224.67,0.014173228346456734,127.08,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.9,225.17,0.009448818897637823,127.57,0.0
1010/9000|fd34::0017:0d00:0030:e69f,1.0,225.17,0.0094,127.57,0.1577222
3302/5500|fd34::0017:0d00:0030:e69f,0.1,221.61,0.12091374556912171,124.35,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.2,222.01,0.09491925955100433,124.66,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.3,222.11,0.06971248523040563,124.75,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.4,222.31,0.0665616384403308,124.92,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.5,222.41,0.054352107128790905,125.01,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.6,222.81,0.048838125246159936,125.36,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.7,224.01,0.02796376526191413,126.46,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.8,224.71,0.009452540370224471,127.12,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.9,224.71,0.009452540370224471,127.12,0.0
3302/5500|fd34::0017:0d00:0030:e69f,1.0,224.71,0.0095,127.12,0.157377
1010/9000|fd34::0017:0d00:0030:e6a6,0.1,217.39,0.11029126213592233,121.82,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.2,217.49,0.10834951456310682,121.9,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.3,218.19,0.090873786407767,122.45,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.4,218.79,0.08349514563106797,122.95,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.5,220.09,0.05398058252427185,124.04,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.6,220.09,0.05398058252427185,124.04,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.7,221.79,0.01669902912621357,125.62,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.8,221.89,0.01475728155339806,125.72,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.9,223.09,0.0066019417475727815,126.89,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,1.0,223.09,0.0066,126.89,0.157916
3302/5500|fd34::0017:0d00:0030:e6a6,0.1,217.38,0.11801242236024845,121.92,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.2,218.08,0.1032608695652174,122.46,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.3,218.18,0.09161490683229812,122.55,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.4,218.78,0.08152173913043481,123.04,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.5,219.98,0.0663819875776398,124.06,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.6,220.08,0.048524844720496896,124.15,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.7,221.18,0.028338509316770177,125.16,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.8,221.78,0.017080745341614856,125.73,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.9,223.18,0.006211180124223614,127.1,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,1.0,223.18,0.0062,127.1,0.1303997
1010/9000|fd34::0017:0d00:0030:e72d,0.1,217.56,0.11998456790123457,122.0,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.2,217.86,0.10725308641975306,122.23,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.3,218.06,0.09413580246913578,122.38,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.4,218.16,0.04745370370370372,122.47,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.5,218.16,0.04745370370370372,122.47,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.6,218.16,0.04745370370370372,122.47,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.7,218.46,0.030864197530864224,122.74,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.8,219.76,0.021219135802469147,123.98,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.9,220.66,0.008873456790123413,124.85,0.0
1010/9000|fd34::0017:0d00:0030:e72d,1.0,220.66,0.0089,124.85,0.1580425
3303/5702|fd34::0017:0d00:0030:e72d,0.1,217.52,0.12389038981088385,121.97,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.2,217.82,0.11269780007719032,122.2,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.3,218.12,0.052489386337321475,122.44,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.4,218.12,0.052489386337321475,122.44,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.5,218.12,0.052489386337321475,122.44,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.6,218.12,0.052489386337321475,122.44,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.7,218.42,0.035507526051717475,122.71,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.8,219.02,0.023157082207641788,123.28,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.9,220.72,0.0073330760324199495,124.92,0.0
3303/5702|fd34::0017:0d00:0030:e72d,1.0,220.72,0.0073,124.92,0.1581059
