Device,Constraint,Timeout,MER,SL,BC
3303/5702|fd34::0017:0d00:0030:e947,0.8,54.51,0.05408845052497613,0.46,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.9,54.71,0.03340757238307346,0.64,0.0
3303/5702|fd34::0017:0d00:0030:e947,1.0,54.71,0.0,51.41,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.1,834.42,0.5560975609756098,4.26,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.2,834.42,0.5560975609756098,4.26,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.3,834.42,0.5560975609756098,4.26,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.4,834.52,0.31707317073170727,4.28,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.5,834.52,0.31707317073170727,4.28,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.6,834.62,0.25853658536585367,4.33,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.7,834.92,0.12682926829268293,4.5,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.8,835.12,0.0536585365853659,4.66,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.9,835.22,0.034146341463414664,4.75,0.0
1010/9000|fd34::0017:0d00:0030:e95e,1.0,835.22,0.0,828.23,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.1,9.05,0.7085517693315859,0.42,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.2,9.15,0.6271843599825251,0.38,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.3,9.25,0.5355504587155964,0.37,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.4,9.35,0.47176714722586277,0.37,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.5,9.55,0.2670380078636959,0.42,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.6,9.65,0.14405854084753167,0.48,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.7,9.85,0.09070554827435562,0.63,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.8,10.05,0.04221275666229796,0.81,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.9,10.15,0.011249453910004314,0.9,0.0
9803/9805|fd34::0017:0d00:0030:e95e,1.0,10.15,0.0,39.04,0.0
